Member,Order,SKU,Created On,Description
M12127,7731011,15668416,41322.76458,Banana
M12127,7731011,15668476,41322.76458,Exotic Vegetables
M12127,7731011,7593949,41322.76458,Cream Biscuits
M12127,7753142,7587656,41273.52014,Organic Rice & Rice Products
M12127,7753142,7587648,41273.52014,Organic Rice & Rice Products
M12127,7753142,15670250,41273.52014,Organic F&V
M12127,7753142,15670260,41273.52014,Organic F&V
M12127,7753142,7587675,41273.52014,Organic Dals & Pulses
M12127,7753142,7587491,41273.52014,Organic Flours
M12127,7753142,15668416,41273.52014,Banana
M12127,7753142,15670254,41273.52014,Organic F&V
M12127,7753142,15670196,41273.52014,Organic F&V
M12127,7753142,7587650,41273.52014,Organic Rice & Rice Products
M12127,7753142,15670161,41273.52014,Organic F&V
M12127,7753142,7718555,41273.52014,Other Oils
M12127,7753142,7587673,41273.52014,Organic Dals & Pulses
M12127,7753142,15670192,41273.52014,Organic F&V
M12127,7753142,15669882,41273.52014,Sooji & Rava
M12127,7757233,7587687,01/04/13 14:36,Organic Masalas & Spices
M12127,7757233,7587655,01/04/13 14:36,Organic Rice & Rice Products
M12127,7757233,15670251,01/04/13 14:36,Organic F&V
M12127,7757233,92434273,01/04/13 14:36,Other Sweets
M12127,7757233,15670157,01/04/13 14:36,Organic F&V
M12127,7757233,7587658,01/04/13 14:36,"Organic Salt,Sugar & Jaggery"
M12127,7757233,15670250,01/04/13 14:36,Organic F&V
M12127,7757233,15670260,01/04/13 14:36,Organic F&V
M12127,7757233,15668416,01/04/13 14:36,Banana
M12127,7757233,7587678,01/04/13 14:36,Organic Dals & Pulses
M12127,7757233,15670159,01/04/13 14:36,Organic F&V
M12127,7757233,15670192,01/04/13 14:36,Organic F&V
M12127,7763101,15670251,01/10/13 19:59,Organic F&V
M12127,7763101,15670254,01/10/13 19:59,Organic F&V
M12127,7763101,7587702,01/10/13 19:59,Organic Flours
M12127,7763101,15670196,01/10/13 19:59,Organic F&V
M12127,7763101,15670260,01/10/13 19:59,Organic F&V
M12127,7763101,7587655,01/10/13 19:59,Organic Rice & Rice Products
M12127,7763101,15668379,01/10/13 19:59,Other Vegetables
M12127,7763101,15670157,01/10/13 19:59,Organic F&V
M12127,7763101,15670241,01/10/13 19:59,Organic F&V
M12127,7763101,15670250,01/10/13 19:59,Organic F&V
M12127,7763101,15669795,01/10/13 19:59,Other Dry Fruits
M12127,7763101,15669861,01/10/13 19:59,Raw Peanuts
M12127,7763101,15670192,01/10/13 19:59,Organic F&V
M12127,7763101,7593949,01/10/13 19:59,Cream Biscuits
M12127,7763101,7587658,01/10/13 19:59,"Organic Salt,Sugar & Jaggery"
M12127,7763101,7623116,01/10/13 19:59,Liquid Soaps & Bars
M12127,8007026,15669802,41756.00069,Cashews
M12127,8007026,15669806,41756.00069,Cashews
M12127,8007026,7587488,41756.00069,"Organic Salt,Sugar & Jaggery"
M12127,8007026,7587490,41756.00069,Organic Dals & Pulses
M12127,8007026,34987110,41756.00069,Curd
M12127,8007026,93141022,41756.00069,Yogurt & Lassi
M12127,8007026,15669976,41756.00069,Almonds
M12127,8007026,34986118,41756.00069,Whole Spices
M12127,8007026,7587687,41756.00069,Organic Masalas & Spices
M12127,8007026,7587667,41756.00069,Organic Dals & Pulses
M12127,8007026,7753739,41756.00069,Health Drinks
M12127,8007026,21408947,41756.00069,Other Rice Products
M12127,8007026,29247171,41756.00069,Whole Spices
M12127,8007026,7587678,41756.00069,Organic Dals & Pulses
M12127,8007026,7718555,41756.00069,Other Oils
M12127,8007026,15669808,41756.00069,Other Dry Fruits
M12127,8007026,7587492,41756.00069,"Organic Salt,Sugar & Jaggery"
M12127,8105899,7587660,41714.46736,Organic Flours
M12127,8105899,15670253,41714.46736,Organic F&V
M12127,8105899,93141022,41714.46736,Yogurt & Lassi
M12127,8105899,34987110,41714.46736,Curd
M12127,8105899,15670251,41714.46736,Organic F&V
M12127,8105899,7587656,41714.46736,Organic Rice & Rice Products
M12127,8105899,7587670,41714.46736,Organic Masalas & Spices
M12127,8105899,7587679,41714.46736,Organic Flours
M12127,8105899,15670260,41714.46736,Organic F&V
M12127,8105899,7587488,41714.46736,"Organic Salt,Sugar & Jaggery"
M12127,8105899,21410667,41714.46736,Organic Flours
M12127,8138272,7587488,03/02/14 12:14,"Organic Salt,Sugar & Jaggery"
M12127,8138272,21408947,03/02/14 12:14,Other Rice Products
M12127,8138272,7587656,03/02/14 12:14,Organic Rice & Rice Products
M12127,8138272,15669880,03/02/14 12:14,Sooji & Rava
M12127,8138272,7587649,03/02/14 12:14,Organic Rice & Rice Products
M12127,8138272,7587648,03/02/14 12:14,Organic Rice & Rice Products
M12127,8138272,15670260,03/02/14 12:14,Organic F&V
M12127,8138272,15670251,03/02/14 12:14,Organic F&V
M12127,8138272,7753742,03/02/14 12:14,Health Drinks
M12127,8138272,7587678,03/02/14 12:14,Organic Dals & Pulses
M12127,8204781,7587648,02/03/14 9:48,Organic Rice & Rice Products
M12127,8204781,7587650,02/03/14 9:48,Organic Rice & Rice Products
M12127,8204781,7587664,02/03/14 9:48,Organic Dals & Pulses
M12127,8204781,7587488,02/03/14 9:48,"Organic Salt,Sugar & Jaggery"
M12127,8204781,15670196,02/03/14 9:48,Organic F&V
M12127,8204781,7587678,02/03/14 9:48,Organic Dals & Pulses
M12127,8204781,7587675,02/03/14 9:48,Organic Dals & Pulses
M12127,8204781,7587490,02/03/14 9:48,Organic Dals & Pulses
M12127,8204781,7718555,02/03/14 9:48,Other Oils
M12127,8277867,15670251,01/05/14 0:17,Organic F&V
M12127,8277867,7718555,01/05/14 0:17,Other Oils
M12127,8277867,15669819,01/05/14 0:17,Other Dals
M12127,8277867,15670260,01/05/14 0:17,Organic F&V
M12127,8277867,15670157,01/05/14 0:17,Organic F&V
M12127,8298048,15670157,12/11/13 10:12,Organic F&V
M12127,8298048,15669808,12/11/13 10:12,Other Dry Fruits
M12127,8298048,7587678,12/11/13 10:12,Organic Dals & Pulses
M12127,8298048,21408947,12/11/13 10:12,Other Rice Products
M12127,8298048,7587675,12/11/13 10:12,Organic Dals & Pulses
M12127,8298048,7587649,12/11/13 10:12,Organic Rice & Rice Products
M12127,8298048,15669880,12/11/13 10:12,Sooji & Rava
M12127,8298048,7753743,12/11/13 10:12,Health Drinks
M12127,8298048,92434169,12/11/13 10:12,Other Sweets
M12127,8298048,7587658,12/11/13 10:12,"Organic Salt,Sugar & Jaggery"
M12127,8298048,15670260,12/11/13 10:12,Organic F&V
M12127,8298048,7587648,12/11/13 10:12,Organic Rice & Rice Products
M12127,8298048,34986113,12/11/13 10:12,Whole Spices
M12127,8298048,7587656,12/11/13 10:12,Organic Rice & Rice Products
M12127,8298048,7718555,12/11/13 10:12,Other Oils
M12127,8298048,7587495,12/11/13 10:12,Organic Dals & Pulses
M12127,8298048,21410667,12/11/13 10:12,Organic Flours
M12127,8298048,15669819,12/11/13 10:12,Other Dals
M12127,8298048,7587672,12/11/13 10:12,Organic Masalas & Spices
M12127,8298048,7587673,12/11/13 10:12,Organic Dals & Pulses
M12127,8310876,15669971,41626.44375,Cashews
M12127,8310876,15668416,41626.44375,Banana
M12127,8310876,15669808,41626.44375,Other Dry Fruits
M12127,8310876,7587692,41626.44375,Organic Masalas & Spices
M12127,8310876,7586304,41626.44375,Namkeen
M12127,8310876,7587488,41626.44375,"Organic Salt,Sugar & Jaggery"
M12127,8310876,7625765,41626.44375,Sunflower Oils
M12127,8310876,7587678,41626.44375,Organic Dals & Pulses
M12127,8310876,15670260,41626.44375,Organic F&V
M12127,8310876,15669983,41626.44375,Other Dry Fruits
M12127,8310876,7587492,41626.44375,"Organic Salt,Sugar & Jaggery"
M12127,8310876,15669802,41626.44375,Cashews
M12127,8310876,7587687,41626.44375,Organic Masalas & Spices
M12127,8362217,15668470,11/05/13 9:35,Beans
M12127,8362217,15669974,11/05/13 9:35,Other Dry Fruits
M12127,8362217,7587678,11/05/13 9:35,Organic Dals & Pulses
M12127,8362217,15669802,11/05/13 9:35,Cashews
M12127,8362217,21410667,11/05/13 9:35,Organic Flours
M12127,8362217,7587490,11/05/13 9:35,Organic Dals & Pulses
M12127,8362217,15669794,11/05/13 9:35,Other Dry Fruits
M12127,8362217,15669880,11/05/13 9:35,Sooji & Rava
M12127,8362217,15670260,11/05/13 9:35,Organic F&V
M12127,8362217,15669819,11/05/13 9:35,Other Dals
M12127,8362217,15669977,11/05/13 9:35,Almonds
M12127,8362217,7587656,11/05/13 9:35,Organic Rice & Rice Products
M12127,8362217,15668416,11/05/13 9:35,Banana
M12127,8362217,7587492,11/05/13 9:35,"Organic Salt,Sugar & Jaggery"
M12127,8362217,34986113,11/05/13 9:35,Whole Spices
M12127,8371379,15670260,11/10/13 12:48,Organic F&V
M14746,6436519,15669760,10/02/14 22:31,Whole Spices
M14746,6436519,34938526,10/02/14 22:31,Other Sweets
M14746,6436519,15669818,10/02/14 22:31,Whole Spices
M14746,6436519,7598777,10/02/14 22:31,Agarbatti
M14746,6505503,7569801,41897.52986,Namkeen
M14746,6505503,15670270,41897.52986,Other Dals
M14746,6543425,15668377,09/08/14 13:04,Root Vegetables
M14746,6543425,15668467,09/08/14 13:04,Beans
M14746,6543425,15668451,09/08/14 13:04,Brinjals
M14746,6543425,15668381,09/08/14 13:04,Other Vegetables
M14746,6543425,15668460,09/08/14 13:04,Gourd & Cucumber
M14746,6543425,15668465,09/08/14 13:04,Root Vegetables
M14746,6543425,15668458,09/08/14 13:04,Brinjals
M14746,6543425,15668474,09/08/14 13:04,Beans
M14746,6577820,15668467,41882.59792,Beans
M14746,6577820,7572252,41882.59792,Cooking Paste
M14746,6577820,15668378,41882.59792,Other Vegetables
M14746,6577820,15669881,41882.59792,Sooji & Rava
M14746,6577820,15669760,41882.59792,Whole Spices
M14746,6577820,15670267,41882.59792,Toor Dal
M14746,6577820,29247044,41882.59792,Besan
M14746,6577820,15668462,41882.59792,Gourd & Cucumber
M14746,6577820,15669970,41882.59792,Cashews
M14746,6608795,34986133,41872.58056,Whole Spices
M14746,6608795,34986123,41872.58056,Whole Spices
M14746,6608795,15668381,41872.58056,Other Vegetables
M14746,6608795,15668466,41872.58056,Root Vegetables
M14746,6608795,7621912,41872.58056,Health Drinks
M14746,6608795,15668467,41872.58056,Beans
M14746,6608795,7757971,41872.58056,Ghee
M14746,6608795,15668597,41872.58056,Exotic Vegetables
M14746,6644251,15669965,08/11/14 22:04,Raisins
M14746,6644251,15669776,08/11/14 22:04,Other Dals
M14746,6644251,15668377,08/11/14 22:04,Root Vegetables
M14746,6644251,15669878,08/11/14 22:04,Toor Dal
M14746,6644251,15668465,08/11/14 22:04,Root Vegetables
M14746,6644251,15668451,08/11/14 22:04,Brinjals
M14746,6644251,15668378,08/11/14 22:04,Other Vegetables
M14746,6644251,15668460,08/11/14 22:04,Gourd & Cucumber
M14746,6661159,7587691,41850.35764,Organic Masalas & Spices
M14746,6661159,15668460,41850.35764,Gourd & Cucumber
M14746,6661159,15668458,41850.35764,Brinjals
M14746,6661159,15668465,41850.35764,Root Vegetables
M14746,6661159,15670144,41850.35764,Organic F&V
M14746,6661159,15668379,41850.35764,Other Vegetables
M14746,6661159,15668449,41850.35764,Exotic Vegetables
M14746,6661159,93141023,41850.35764,Yogurt & Lassi
M14746,6661159,15668451,41850.35764,Brinjals
M14746,6661159,15668462,41850.35764,Gourd & Cucumber
M14746,6661159,93141092,41850.35764,Yogurt & Lassi
M14746,6661159,15668381,41850.35764,Other Vegetables
M14746,6661159,93141022,41850.35764,Yogurt & Lassi
M14746,6687957,21408940,41839.36042,Whole Grains
M14746,6688698,15668381,41839.24375,Other Vegetables
M14746,6688698,15668467,41839.24375,Beans
M14746,6688698,15668462,41839.24375,Gourd & Cucumber
M14746,6688698,15668451,41839.24375,Brinjals
M14746,6688698,15668379,41839.24375,Other Vegetables
M14746,6688698,15668688,41839.24375,Root Vegetables
M14746,6688698,15668458,41839.24375,Brinjals
M14746,6721903,15668381,07/09/14 19:39,Other Vegetables
M14746,6721903,15668467,07/09/14 19:39,Beans
M14746,6721903,15669818,07/09/14 19:39,Whole Spices
M14746,6721903,15669883,07/09/14 19:39,Rice Flour
M14746,6721903,7598777,07/09/14 19:39,Agarbatti
M14746,6721903,21409125,07/09/14 19:39,Sugar Cubes
M14746,6721903,34991192,07/09/14 19:39,"Muffins, Cookies & Rusk"
M14746,6721903,7572252,07/09/14 19:39,Cooking Paste
M14746,6721903,15669817,07/09/14 19:39,Whole Spices
M14746,6721903,15668465,07/09/14 19:39,Root Vegetables
M14746,6721903,15668688,07/09/14 19:39,Root Vegetables
M14746,6806376,15668451,41816.32431,Brinjals
M14746,6806376,15669965,41816.32431,Raisins
M14746,6806376,7569799,41816.32431,Namkeen
M14746,6806376,15669958,41816.32431,Other Dry Fruits
M14746,6806376,15668458,41816.32431,Brinjals
M14746,6806376,15668381,41816.32431,Other Vegetables
M14746,6806376,93141022,41816.32431,Yogurt & Lassi
M14746,6806376,15669977,41816.32431,Almonds
M14746,6806376,15668460,41816.32431,Gourd & Cucumber
M14746,6806376,34995545,41816.32431,Ayurvedic
M14746,6806376,15669795,41816.32431,Other Dry Fruits
M14746,6806376,15668465,41816.32431,Root Vegetables
M14746,6806376,15669972,41816.32431,Cashews
M14746,6806376,15668469,41816.32431,Beans
M14746,6806376,93141092,41816.32431,Yogurt & Lassi
M14746,6806376,15668379,41816.32431,Other Vegetables
M14746,6806376,93141023,41816.32431,Yogurt & Lassi
M14746,7346652,7574242,41563.43472,Vermicelli
M14746,7346652,15669977,41563.43472,Almonds
M14746,7346652,15668467,41563.43472,Beans
M14746,7346652,15668451,41563.43472,Brinjals
M14746,7346652,15670260,41563.43472,Organic F&V
M14746,7346652,15668457,41563.43472,Brinjals
M14746,7357050,15670255,41568.83403,Organic F&V
M14746,7357050,15670157,41568.83403,Organic F&V
M14746,7357050,15668451,41568.83403,Brinjals
M14746,7357050,15669872,41568.83403,Avalakki / Poha
M14746,7357050,15668458,41568.83403,Brinjals
M14746,7357050,15670260,41568.83403,Organic F&V
M14746,7357050,15670259,41568.83403,Organic F&V
M14746,7357050,15668688,41568.83403,Root Vegetables
M14746,7357050,15669957,41568.83403,Other Dry Fruits
M14746,7357050,15670196,41568.83403,Organic F&V
M14746,7357050,7587656,41568.83403,Organic Rice & Rice Products
M14746,7357050,15669961,41568.83403,Other Dry Fruits
M14746,7357050,7587651,41568.83403,Organic Rice & Rice Products
M14746,7357050,15670251,41568.83403,Organic F&V
M14746,7357050,15668455,41568.83403,Brinjals
M14746,7367287,15668684,41574.89167,Beans
M14746,7367287,15668460,41574.89167,Gourd & Cucumber
M14746,7367287,15668455,41574.89167,Brinjals
M14746,7387219,15670157,41547.95486,Organic F&V
M14746,7387219,15668457,41547.95486,Brinjals
M14746,7387219,7587651,41547.95486,Organic Rice & Rice Products
M14746,7387219,15668451,41547.95486,Brinjals
M14746,7387219,7587667,41547.95486,Organic Dals & Pulses
M14746,7402319,15668457,10/09/13 7:57,Brinjals
M14746,7402319,15670241,10/09/13 7:57,Organic F&V
M14746,7402319,15668378,10/09/13 7:57,Other Vegetables
M14746,7402319,15668381,10/09/13 7:57,Other Vegetables
M14746,7402319,15668594,10/09/13 7:57,Exotic Vegetables
M14746,7402319,93156748,10/09/13 7:57,Ground Coffee
M14746,7402319,15670259,10/09/13 7:57,Organic F&V
M14746,7402319,15668688,10/09/13 7:57,Root Vegetables
M14746,7402319,15670260,10/09/13 7:57,Organic F&V
M14746,7402319,15668451,10/09/13 7:57,Brinjals
M14746,7402319,15670157,10/09/13 7:57,Organic F&V
M14746,7402319,15668471,10/09/13 7:57,Beans
M14746,7407831,15668455,09/04/13 19:36,Brinjals
M14746,7407831,15670260,09/04/13 19:36,Organic F&V
M14746,7407831,15669804,09/04/13 19:36,Cashews
M14746,7407831,15670157,09/04/13 19:36,Organic F&V
M14746,7407831,15668478,09/04/13 19:36,Banana
M14746,7407831,15669961,09/04/13 19:36,Other Dry Fruits
M14746,7407831,15669807,09/04/13 19:36,Other Dry Fruits
M14746,7407831,15670251,09/04/13 19:36,Organic F&V
M14746,7407831,15670250,09/04/13 19:36,Organic F&V
M14746,7407831,15668451,09/04/13 19:36,Brinjals
M14746,7424366,34986119,41531.76944,Whole Spices
M14746,7424366,15669804,41531.76944,Cashews
M14746,7424366,15670157,41531.76944,Organic F&V
M14746,7424366,15668451,41531.76944,Brinjals
M14746,7424366,15669799,41531.76944,Raisins
M14746,7424366,7572252,41531.76944,Cooking Paste
M14746,7424366,15668460,41531.76944,Gourd & Cucumber
M14746,7424366,15669807,41531.76944,Other Dry Fruits
M14746,7424366,15668381,41531.76944,Other Vegetables
M14746,7424366,15669961,41531.76944,Other Dry Fruits
M14746,7435704,15670260,41538.52847,Organic F&V
M14746,7435704,15670157,41538.52847,Organic F&V
M14746,7435704,15669961,41538.52847,Other Dry Fruits
M14746,7435704,15669965,41538.52847,Raisins
M14746,7435704,15668471,41538.52847,Beans
M14746,7435704,15668381,41538.52847,Other Vegetables
M14746,7435704,15668455,41538.52847,Brinjals
M14746,7435704,15668457,41538.52847,Brinjals
M14746,7435704,15668467,41538.52847,Beans
M14746,7435704,15668688,41538.52847,Root Vegetables
M14746,7440603,15668381,41501.88611,Other Vegetables
M14746,7440603,15670157,41501.88611,Organic F&V
M14746,7440603,15668465,41501.88611,Root Vegetables
M14746,7440603,15669957,41501.88611,Other Dry Fruits
M14746,7440603,7624786,41501.88611,Ghee
M14746,7440603,15670260,41501.88611,Organic F&V
M14746,7440603,15670196,41501.88611,Organic F&V
M14746,7440603,15670251,41501.88611,Organic F&V
M14746,7440603,15670252,41501.88611,Organic F&V
M14746,7440603,7543247,41501.88611,Organic Dals & Pulses
M14746,7450808,15669961,41508.80764,Other Dry Fruits
M14746,7450808,15668381,41508.80764,Other Vegetables
M14746,7450808,7598777,41508.80764,Agarbatti
M14746,7450808,15670251,41508.80764,Organic F&V
M14746,7450808,15670260,41508.80764,Organic F&V
M14746,7450808,15669807,41508.80764,Other Dry Fruits
M14746,7450808,15670157,41508.80764,Organic F&V
M14746,7450808,15668462,41508.80764,Gourd & Cucumber
M14746,7450808,15670259,41508.80764,Organic F&V
M14746,7450808,15669970,41508.80764,Cashews
M14746,7450808,15668471,41508.80764,Beans
M14746,7450808,15669965,41508.80764,Raisins
M14746,7450808,15669957,41508.80764,Other Dry Fruits
M14746,7460211,15670196,41514.56389,Organic F&V
M14746,7460211,15670260,41514.56389,Organic F&V
M14746,7460211,15669831,41514.56389,Raw Rice
M14746,7460211,15670157,41514.56389,Organic F&V
M14746,7460211,21408947,41514.56389,Other Rice Products
M14746,7460211,15670259,41514.56389,Organic F&V
M14746,7460211,15670251,41514.56389,Organic F&V
M14746,7473255,15670157,41482.43056,Organic F&V
M14746,7473255,15670260,41482.43056,Organic F&V
M14746,7473255,15670245,41482.43056,Organic F&V
M14746,7473255,15670259,41482.43056,Organic F&V
M14746,7473255,15668457,41482.43056,Brinjals
M14746,7473255,15668381,41482.43056,Other Vegetables
M14746,7473255,15670163,41482.43056,Organic F&V
M14746,7473255,15668467,41482.43056,Beans
M14746,7473255,15668688,41482.43056,Root Vegetables
M14746,7514825,7587649,07/11/13 15:48,Organic Rice & Rice Products
M14746,7514825,15670248,07/11/13 15:48,Organic F&V
M14746,7514825,15668448,07/11/13 15:48,Exotic Vegetables
M14746,7514825,15669961,07/11/13 15:48,Other Dry Fruits
M14746,7514825,15670260,07/11/13 15:48,Organic F&V
M14746,7526586,15670163,41474.70278,Organic F&V
M14746,7526586,15669958,41474.70278,Other Dry Fruits
M14746,7526586,15669817,41474.70278,Whole Spices
M14746,7526586,15668457,41474.70278,Brinjals
M14746,7526586,15670251,41474.70278,Organic F&V
M14746,7526586,15670259,41474.70278,Organic F&V
M14746,7526586,7718198,41474.70278,Mosquito Repellent
M14746,7526586,15668379,41474.70278,Other Vegetables
M14746,7526586,15668455,41474.70278,Brinjals
M14746,7526586,15669961,41474.70278,Other Dry Fruits
M14746,7526586,15670157,41474.70278,Organic F&V
M14746,7526586,15670260,41474.70278,Organic F&V
M14746,7538014,15670260,41439.50278,Organic F&V
M14746,7538014,15668460,41439.50278,Gourd & Cucumber
M14746,7538014,15670253,41439.50278,Organic F&V
M14746,7538014,15670157,41439.50278,Organic F&V
M14746,7538014,92294813,41439.50278,Shampoo
M14746,7538014,15669821,41439.50278,Whole Spices
M14746,7538014,7598777,41439.50278,Agarbatti
M14746,7548674,15670157,41446.42431,Organic F&V
M14746,7548674,15669983,41446.42431,Other Dry Fruits
M14746,7548674,15670251,41446.42431,Organic F&V
M14746,7548674,15668458,41446.42431,Brinjals
M14746,7548674,15668460,41446.42431,Gourd & Cucumber
M14746,7548674,15668467,41446.42431,Beans
M14746,7548674,7587691,41446.42431,Organic Masalas & Spices
M14746,7548674,15669795,41446.42431,Other Dry Fruits
M14746,7548674,15668688,41446.42431,Root Vegetables
M14746,7558765,15669957,41453.39444,Other Dry Fruits
M14746,7558765,15669961,41453.39444,Other Dry Fruits
M14746,7558765,15668460,41453.39444,Gourd & Cucumber
M14746,7558765,7598777,41453.39444,Agarbatti
M14746,7558765,15668381,41453.39444,Other Vegetables
M14746,7558765,15670251,41453.39444,Organic F&V
M14746,7558765,15670192,41453.39444,Organic F&V
M14746,7558765,15668467,41453.39444,Beans
M14746,7558765,15668457,41453.39444,Brinjals
M14746,7558765,15670157,41453.39444,Organic F&V
M14746,7558765,15668473,41453.39444,Beans
M14746,7558765,15670252,41453.39444,Organic F&V
M14746,7558765,15670260,41453.39444,Organic F&V
M14746,7569195,15668480,07/04/13 19:08,Bread
M14746,7569195,15670196,07/04/13 19:08,Organic F&V
M14746,7569195,15668471,07/04/13 19:08,Beans
M14746,7569195,15669965,07/04/13 19:08,Raisins
M14746,7569195,15670260,07/04/13 19:08,Organic F&V
M14746,7569195,7652969,07/04/13 19:08,Aluminium Foil & Cling Wrap
M14746,7569195,15670157,07/04/13 19:08,Organic F&V
M14746,7569195,15670251,07/04/13 19:08,Organic F&V
M14746,7569195,15668460,07/04/13 19:08,Gourd & Cucumber
M14746,7569195,15668451,07/04/13 19:08,Brinjals
M14746,7569195,15670161,07/04/13 19:08,Organic F&V
M14746,7579959,15668458,41423.61528,Brinjals
M14746,7579959,15670157,41423.61528,Organic F&V
M14746,7579959,15668688,41423.61528,Root Vegetables
M14746,7579959,15668381,41423.61528,Other Vegetables
M14746,7579959,15668542,41423.61528,Buns & Pavs
M14746,7579959,15670158,41423.61528,Organic F&V
M14746,7579959,15668467,41423.61528,Beans
M14746,7595528,15668451,06/08/13 10:09,Brinjals
M14746,7595528,15668471,06/08/13 10:09,Beans
M14746,7595528,15668457,06/08/13 10:09,Brinjals
M14746,7595528,15670157,06/08/13 10:09,Organic F&V
M14746,7595528,15668381,06/08/13 10:09,Other Vegetables
M14746,7595528,7586556,06/08/13 10:09,Namkeen
M14746,7595528,15668378,06/08/13 10:09,Other Vegetables
M14746,7595528,15669872,06/08/13 10:09,Avalakki / Poha
M14746,7595528,7586509,06/08/13 10:09,Namkeen
M14746,7603678,15668494,41391.41736,Exotic Vegetables
M14746,7603678,15668473,41391.41736,Beans
M14746,7603678,34986471,41391.41736,Face Wash
M14746,7603678,15668451,41391.41736,Brinjals
M14746,7603678,15668594,41391.41736,Exotic Vegetables
M14746,7603678,15669776,41391.41736,Other Dals
M14746,7603678,93073679,41391.41736,Namkeen
M14746,7603678,15670161,41391.41736,Organic F&V
M14746,7603678,7757971,41391.41736,Ghee
M14746,7603678,7569802,41391.41736,Namkeen
M14746,7603678,15668381,41391.41736,Other Vegetables
M14746,7603678,15668541,41391.41736,Buns & Pavs
M14746,7603678,15668458,41391.41736,Brinjals
M14746,7617974,15669866,05/08/13 19:42,Other Dals
M14746,7617974,15668381,05/08/13 19:42,Other Vegetables
M14746,7617974,15668460,05/08/13 19:42,Gourd & Cucumber
M14746,7617974,15668458,05/08/13 19:42,Brinjals
M14746,7617974,7598777,05/08/13 19:42,Agarbatti
M14746,7617974,15669799,05/08/13 19:42,Raisins
M14746,7617974,15668453,05/08/13 19:42,Brinjals
M14746,7617974,15668467,05/08/13 19:42,Beans
M14746,7617974,15668455,05/08/13 19:42,Brinjals
M14746,7631051,15670260,41412.47847,Organic F&V
M14746,7631051,7586304,41412.47847,Namkeen
M14746,7631051,7572300,41412.47847,Namkeen
M14746,7631051,7586509,41412.47847,Namkeen
M14746,7631051,15670251,41412.47847,Organic F&V
M14746,7631051,15670254,41412.47847,Organic F&V
M14746,7631051,15670157,41412.47847,Organic F&V
M14746,7631051,92388173,41412.47847,Namkeen
M14746,7635027,7624790,41359.70972,Ghee
M14746,7635027,15668474,41359.70972,Beans
M14746,7635027,15669981,41359.70972,Raisins
M14746,7635027,15669884,41359.70972,Whole Spices
M14746,7635027,15668462,41359.70972,Gourd & Cucumber
M14746,7635027,15669878,41359.70972,Toor Dal
M14746,7635027,15669817,41359.70972,Whole Spices
M14746,7635027,15668451,41359.70972,Brinjals
M14746,7635027,15668460,41359.70972,Gourd & Cucumber
M14746,7651145,15669864,04/08/13 22:24,Other Dals
M14746,7651145,7624792,04/08/13 22:24,Ghee
M14746,7651145,15670267,04/08/13 22:24,Toor Dal
M14746,7651145,15669815,04/08/13 22:24,Jaggery
M14746,7651145,15669771,04/08/13 22:24,Maida
M14746,7656585,15668469,41379.51181,Beans
M14746,7656585,15670260,41379.51181,Organic F&V
M14746,7656585,15668451,41379.51181,Brinjals
M14746,7656585,15670254,41379.51181,Organic F&V
M14746,7656585,15668381,41379.51181,Other Vegetables
M14746,7656585,7575499,41379.51181,Aluminium Foil & Cling Wrap
M14746,7656585,7570567,41379.51181,Toffee & Candy
M14746,7656585,15668480,41379.51181,Bread
M14746,7656585,15668460,41379.51181,Gourd & Cucumber
M14746,7656585,7587656,41379.51181,Organic Rice & Rice Products
M14746,7656585,15669805,41379.51181,Cashews
M14746,7675129,15669772,03/01/13 19:55,Other Dals
M14746,7675129,15668459,03/01/13 19:55,Gourd & Cucumber
M14746,7675129,15668451,03/01/13 19:55,Brinjals
M14746,7675129,15668542,03/01/13 19:55,Buns & Pavs
M14746,7675129,15668476,03/01/13 19:55,Exotic Vegetables
M14746,7675129,15668462,03/01/13 19:55,Gourd & Cucumber
M14746,7675129,15668455,03/01/13 19:55,Brinjals
M14746,7675129,15668458,03/01/13 19:55,Brinjals
M14746,7675129,7631625,03/01/13 19:55,Energy Drinks
M14746,7675129,15669863,03/01/13 19:55,Moong Dal
M14746,7675129,15669866,03/01/13 19:55,Other Dals
M14746,7675129,15669955,03/01/13 19:55,Raisins
M14746,7675129,15669778,03/01/13 19:55,Other Dals
M14746,7675129,15670267,03/01/13 19:55,Toor Dal
M14746,7675129,15668688,03/01/13 19:55,Root Vegetables
M14746,7675129,15669806,03/01/13 19:55,Cashews
M14746,7675129,15669760,03/01/13 19:55,Whole Spices
M14746,7715883,7572314,02/01/13 20:01,Namkeen
M14746,7715883,7735707,02/01/13 20:01,Namkeen
M14746,7715883,15668462,02/01/13 20:01,Gourd & Cucumber
M14746,7715883,15668381,02/01/13 20:01,Other Vegetables
M14746,7715883,15670010,02/01/13 20:01,Almonds
M14746,7715883,15669815,02/01/13 20:01,Jaggery
M14746,7715883,15670250,02/01/13 20:01,Organic F&V
M14746,7715883,15670144,02/01/13 20:01,Organic F&V
M14746,7715883,15668457,02/01/13 20:01,Brinjals
M14746,7715883,15669807,02/01/13 20:01,Other Dry Fruits
M14746,7715883,15668473,02/01/13 20:01,Beans
M14746,7715883,15670252,02/01/13 20:01,Organic F&V
M14746,7715883,15669881,02/01/13 20:01,Sooji & Rava
M14746,7715883,15670254,02/01/13 20:01,Organic F&V
M14746,7763096,15670254,01/10/13 20:01,Organic F&V
